user_id,days_since_purchase,total_spend,subscription_type,churn
4735,20,791.9,Basic,0
4736,57,151.3,Basic,0
4737,39,516.0,Basic,0
4738,42,325.2,Basic,0
4739,38,1030.1,Basic,0
4740,37,325.9,Basic,0
4741,9,207.1,Premium,0
4742,28,255.3,Basic,0
4743,38,101.7,Basic,0
4744,52,537.8,Premium,0
4745,43,183.3,Basic,0
4746,41,255.0,Basic,0
4747,60,544.3,Basic,0
4748,101,91.9,Basic,1
4749,34,493.6,Basic,0
4750,20,83.3,Premium,0
4751,76,231.3,Basic,0
4752,56,355.8,Basic,0
4753,32,563.7,Premium,0
4754,77,99.4,Basic,0
4755,19,1039.7,Premium,0
4756,34,467.7,Premium,0
4757,31,437.6,Basic,0
4758,80,469.9,Premium,0
4759,49,103.4,Basic,1
4760,14,181.7,Premium,0
4761,168,592.3,Basic,1
4762,59,786.9,Premium,0
4763,23,48.7,Premium,0
4764,96,410.4,Basic,0
4765,40,228.1,Basic,0
4766,36,447.0,Premium,0
4767,37,376.7,Premium,0
4768,40,286.4,Basic,0
4769,39,161.1,Premium,0
4770,36,501.9,Basic,0
4771,26,158.3,Basic,0
4772,22,224.3,Basic,0
4773,45,126.6,Basic,0
4774,22,331.4,Premium,0
4775,50,83.9,Basic,0
4776,93,214.5,Premium,0
4777,39,500.1,Basic,0
4778,46,97.3,Basic,0
4779,80,407.4,Basic,0
4780,34,76.8,Basic,0
4781,25,149.9,Basic,0
4782,2,151.9,Basic,0
4783,43,469.0,,0
4784,25,609.2,Basic,0
4785,32,195.4,Basic,0
4786,5,83.4,Basic,0
4787,32,222.6,Premium,1
4788,15,237.6,Premium,0
4789,12,166.6,Basic,0
4790,17,228.2,Basic,0
4791,15,126.6,Basic,0
4792,71,114.2,Premium,1
4793,83,42.7,Basic,1
4794,44,454.8,Basic,0
4795,118,288.0,Basic,0
4796,31,381.7,Basic,0
4797,19,346.6,,0
4798,38,,Premium,0
4799,17,227.8,Basic,0
4800,41,787.9,Basic,0
4801,62,168.4,Basic,1
4802,17,259.4,Basic,0
4803,103,235.1,Premium,0
4804,144,109.3,Basic,1
4805,127,1318.3,Premium,0
4806,6,369.6,Basic,0
4807,26,147.6,Basic,0
4808,48,158.9,Premium,0
4809,11,406.7,Basic,0
4810,12,684.6,,0
4811,6,96.1,Basic,0
4812,41,286.8,Premium,0
4813,51,258.5,Basic,0
4814,80,259.9,Basic,0
4815,56,388.6,Premium,0
4816,63,264.9,Premium,0
4817,8,304.3,Premium,0
4818,47,317.5,Premium,0
4819,37,118.2,Premium,0
4820,23,775.7,Basic,0
4821,29,423.7,Basic,0
4822,51,507.3,Basic,0
4823,66,307.8,Basic,0
4824,132,1034.3,Basic,1
4825,53,13.2,Basic,0
4826,71,266.1,Basic,0
4827,69,154.4,Premium,0
4828,83,282.1,Basic,0
4829,15,673.8,Basic,0
4830,41,400.3,Basic,0
4831,18,319.8,Premium,0
4832,19,937.0,Premium,0
4833,54,475.0,Basic,0
4834,55,371.2,Basic,0
4835,53,364.1,Basic,0
4836,25,455.8,Basic,0
4837,42,158.2,Basic,1
4838,32,141.8,Basic,0
4839,53,108.5,Basic,0
4840,82,164.1,Basic,1
4841,17,898.3,Premium,0
4842,39,286.9,Premium,0
4843,71,700.7,Basic,0
4844,9,154.3,Basic,0
4845,75,541.0,Basic,0
4846,4,611.1,Basic,0
4847,15,371.8,Premium,0
4848,38,218.0,Basic,0
4849,31,172.8,Premium,0
4850,28,497.2,Basic,0
4851,125,275.3,Premium,1
4852,13,191.3,Basic,0
4853,56,433.1,Premium,0
4854,128,401.3,Basic,0
4855,72,127.0,Basic,1
4856,51,332.2,Basic,0
4857,47,613.0,Basic,0
4858,28,138.8,,0
4859,26,655.9,Premium,0
4860,11,652.1,Premium,0
4861,78,531.4,Basic,0
4862,12,537.4,Premium,0
4863,37,398.3,Basic,0
4864,30,493.0,Basic,0
4865,45,331.8,Basic,0
4866,61,180.2,Basic,1
4867,27,176.9,Basic,0
4868,15,239.6,Basic,0
4869,22,433.2,Basic,0
4870,18,318.6,Premium,0
4871,130,215.8,Basic,1
4872,94,528.2,Basic,0
4873,10,292.4,Basic,0
4874,31,78.9,Basic,0
4875,17,108.6,Basic,0
4876,22,96.9,Basic,0
4877,25,249.8,Basic,0
4878,19,146.2,Premium,0
4879,74,217.8,Basic,1
4880,50,218.8,Premium,0
4881,47,65.1,Basic,0
4882,101,106.4,Basic,1
4883,70,934.4,Premium,0
4884,40,196.4,Basic,1
4885,48,186.3,Basic,0
4886,78,232.7,Premium,0
4887,75,306.2,Basic,0
4888,3,332.4,Premium,0
4889,54,826.5,Basic,0
4890,42,716.0,Premium,0
4891,63,809.3,Basic,0
4892,6,428.0,Basic,0
4893,83,391.9,Basic,0
4894,66,102.6,Basic,1
4895,29,77.6,Basic,0
4896,118,68.5,Basic,1
4897,15,226.2,Basic,0
4898,46,479.5,Basic,0
4899,25,152.0,Basic,0
4900,20,160.8,Premium,0
4901,37,453.0,Basic,0
4902,7,124.8,Basic,0
4903,66,691.9,Basic,0
4904,179,110.3,Basic,1
4905,14,621.5,Premium,0
4906,100,311.5,Basic,1
4907,80,31.1,Premium,0
4908,9,134.3,Basic,0
4909,13,646.0,Premium,0
4910,45,67.0,Basic,0
4911,63,244.2,Premium,0
4912,85,70.0,Basic,1
4913,38,227.1,Basic,0
4914,41,336.0,Basic,0
4915,11,277.5,Basic,0
4916,100,383.5,Premium,0
4917,81,276.4,Basic,1
4918,57,210.8,Basic,0
4919,39,574.7,Premium,0
4920,99,65.0,Basic,1
4921,14,866.8,Premium,0
4922,48,371.3,Premium,0
4923,133,73.9,Basic,1
4924,14,790.4,Premium,0
4925,154,216.3,Basic,1
4926,77,165.1,Basic,1
4927,65,75.6,Basic,1
4928,98,150.2,Basic,1
4929,85,594.6,Premium,0
4930,9,153.5,Premium,0
4931,9,463.6,Basic,0
4932,25,189.1,Basic,0
4933,51,135.7,Premium,0
4934,89,157.0,Basic,1
4935,33,352.1,Basic,0
4936,21,294.6,Basic,0
4937,74,933.4,Premium,0
4938,32,197.0,Basic,0
4939,54,615.3,Premium,0
4940,41,293.9,Premium,0
4941,22,127.6,Basic,0
4942,22,87.9,Basic,0
4943,14,258.8,Premium,0
4944,92,248.3,Basic,1
4945,29,773.6,Premium,0
4946,21,926.2,,0
4947,6,711.2,Basic,0
4948,5,181.9,Premium,0
4949,15,151.3,Premium,0
4950,53,195.9,Premium,0
4951,42,221.1,Basic,1
4952,31,50.4,Basic,0
4953,15,109.4,Basic,0
4954,6,737.8,Premium,0
4955,21,307.3,Basic,0
4956,32,208.8,Premium,0
4957,67,56.5,Basic,1
4958,9,302.1,Basic,0
4959,30,259.6,Basic,0
4960,14,142.1,Premium,0
4961,25,409.3,Basic,0
4962,149,167.0,Basic,1
4963,17,280.8,Basic,0
4964,15,918.1,Premium,0
4965,213,394.0,Basic,1
4966,61,76.4,Basic,0
4967,58,513.7,Premium,0
4968,18,187.6,Premium,0
4969,147,460.3,Premium,0
4970,10,470.1,Basic,0
4971,85,280.9,Basic,0
4972,93,106.9,Premium,0
4973,107,33.3,Basic,1
4974,116,699.5,Premium,0
4975,33,651.1,Basic,1
4976,50,137.3,Basic,0
4977,42,27.5,Basic,1
4978,16,67.9,Basic,0
4979,31,172.8,Basic,0
4980,93,467.4,Basic,0
4981,11,36.2,Premium,0
4982,72,585.4,Basic,0
4983,75,701.6,Premium,0
4984,43,751.1,Premium,0
4985,78,101.7,Basic,0
4986,16,494.6,Basic,0
4987,14,332.1,Premium,0
4988,28,95.7,Basic,1
4989,52,361.6,Premium,0
4990,139,323.4,Premium,0
4991,43,87.9,Premium,0
4992,29,382.4,Basic,0
4993,91,239.6,Basic,1
4994,12,183.6,Basic,0
4995,9,178.0,Basic,0
4996,141,411.7,Premium,1
4997,21,167.4,Basic,0
4998,109,35.1,Basic,1
4999,100,118.4,Premium,1
5000,80,241.7,Basic,0
